epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202053,2020-12-27,280,PE,Petrolina,2611101,city,10662,3009.16975,12,130,1,0.0122,354317,False,False
202052,2020-12-26,279,PE,Petrolina,2611101,city,10650,3005.78296,11,129,1,0.0121,354317,False,False
202052,2020-12-25,278,PE,Petrolina,2611101,city,10639,3002.67839,84,128,0,0.012,354317,False,False
202052,2020-12-24,277,PE,Petrolina,2611101,city,10555,2978.97081,28,128,0,0.0121,354317,False,False
202052,2020-12-23,276,PE,Petrolina,2611101,city,10527,2971.06828,82,128,3,0.0122,354317,False,False
202052,2020-12-22,275,PE,Petrolina,2611101,city,10445,2947.92516,56,125,0,0.012,354317,False,False
202052,2020-12-21,274,PE,Petrolina,2611101,city,10389,2932.12011,130,125,0,0.012,354317,False,False
202052,2020-12-20,273,PE,Petrolina,2611101,city,10259,2895.4298,116,125,0,0.0122,354317,False,False
202051,2020-12-19,272,PE,Petrolina,2611101,city,10143,2862.69075,84,125,0,0.0123,354317,False,False
202051,2020-12-18,271,PE,Petrolina,2611101,city,10059,2838.98317,75,125,0,0.0124,354317,False,False
202051,2020-12-17,270,PE,Petrolina,2611101,city,9984,2817.81568,81,125,1,0.0125,354317,False,False
202051,2020-12-16,269,PE,Petrolina,2611101,city,9903,2794.9548,88,124,0,0.0125,354317,False,False
202051,2020-12-15,268,PE,Petrolina,2611101,city,9815,2770.11828,39,124,0,0.0126,354317,False,False
202051,2020-12-14,267,PE,Petrolina,2611101,city,9776,2759.11119,1,124,1,0.0127,354317,False,False
202051,2020-12-13,266,PE,Petrolina,2611101,city,9775,2758.82896,21,123,0,0.0126,354317,False,False
202050,2020-12-12,265,PE,Petrolina,2611101,city,9754,2752.90206,123,123,4,0.0126,354317,False,False
202050,2020-12-11,264,PE,Petrolina,2611101,city,9631,2718.18739,105,119,1,0.0124,354317,False,False
202050,2020-12-10,263,PE,Petrolina,2611101,city,9526,2688.55291,90,118,0,0.0124,354317,False,False
202050,2020-12-09,262,PE,Petrolina,2611101,city,9436,2663.15192,11,118,0,0.0125,354317,False,False
202050,2020-12-08,261,PE,Petrolina,2611101,city,9425,2660.04736,38,118,0,0.0125,354317,False,False
202050,2020-12-07,260,PE,Petrolina,2611101,city,9387,2649.3225,136,118,1,0.0126,354317,False,False
202050,2020-12-06,259,PE,Petrolina,2611101,city,9251,2610.93879,303,117,0,0.0126,354317,False,False
202049,2020-12-05,258,PE,Petrolina,2611101,city,8948,2525.42215,235,117,2,0.0131,354317,False,False
202049,2020-12-04,257,PE,Petrolina,2611101,city,8713,2459.09736,127,115,0,0.0132,354317,False,False
202049,2020-12-03,256,PE,Petrolina,2611101,city,8586,2423.25375,90,115,1,0.0134,354317,False,False
202049,2020-12-02,255,PE,Petrolina,2611101,city,8496,2397.85277,62,114,0,0.0134,354317,False,False
202049,2020-12-01,254,PE,Petrolina,2611101,city,8434,2380.35432,25,114,0,0.0135,354317,False,False
202049,2020-11-30,253,PE,Petrolina,2611101,city,8409,2373.29849,106,114,0,0.0136,354317,False,False
202049,2020-11-29,252,PE,Petrolina,2611101,city,8303,2343.38177,188,114,0,0.0137,354317,False,False
202048,2020-11-28,251,PE,Petrolina,2611101,city,8115,2290.32194,189,114,0,0.014,354317,False,False
202048,2020-11-27,250,PE,Petrolina,2611101,city,7926,2236.97988,33,114,0,0.0144,354317,False,False
202048,2020-11-26,249,PE,Petrolina,2611101,city,7893,2227.66619,9,114,0,0.0144,354317,False,False
202048,2020-11-25,248,PE,Petrolina,2611101,city,7884,2225.12609,10,114,2,0.0145,354317,False,False
202048,2020-11-24,247,PE,Petrolina,2611101,city,7874,2222.30376,21,112,2,0.0142,354317,False,False
202048,2020-11-23,246,PE,Petrolina,2611101,city,7853,2216.37686,23,110,0,0.014,354317,False,False
202048,2020-11-22,245,PE,Petrolina,2611101,city,7830,2209.8855,182,110,0,0.014,354317,False,False
202047,2020-11-21,244,PE,Petrolina,2611101,city,7648,2158.51907,61,110,0,0.0144,354317,False,False
202047,2020-11-20,243,PE,Petrolina,2611101,city,7587,2141.30284,39,110,0,0.0145,354317,False,False
202047,2020-11-19,242,PE,Petrolina,2611101,city,7548,2130.29575,74,110,0,0.0146,354317,False,False
202047,2020-11-18,241,PE,Petrolina,2611101,city,7474,2109.4105,32,110,0,0.0147,354317,False,False
202047,2020-11-17,240,PE,Petrolina,2611101,city,7442,2100.37904,84,110,2,0.0148,354317,False,False
202047,2020-11-16,239,PE,Petrolina,2611101,city,7358,2076.67146,20,108,0,0.0147,354317,False,False
202047,2020-11-15,238,PE,Petrolina,2611101,city,7338,2071.02679,149,108,0,0.0147,354317,False,False
202046,2020-11-14,237,PE,Petrolina,2611101,city,7189,2028.97405,39,108,0,0.015,354317,False,False
202046,2020-11-13,236,PE,Petrolina,2611101,city,7150,2017.96696,97,108,0,0.0151,354317,False,False
202046,2020-11-12,235,PE,Petrolina,2611101,city,7053,1990.59035,48,108,0,0.0153,354317,False,False
202046,2020-11-11,234,PE,Petrolina,2611101,city,7005,1977.04316,47,108,0,0.0154,354317,False,False
202046,2020-11-10,233,PE,Petrolina,2611101,city,6958,1963.7782,60,108,1,0.0155,354317,False,False
202046,2020-11-09,232,PE,Petrolina,2611101,city,6898,1946.84421,101,107,1,0.0155,354317,False,False
202046,2020-11-08,231,PE,Petrolina,2611101,city,6797,1918.33866,121,106,1,0.0156,354317,False,False
202045,2020-11-07,230,PE,Petrolina,2611101,city,6676,1884.18845,106,105,0,0.0157,354317,False,False
202045,2020-11-06,229,PE,Petrolina,2611101,city,6570,1854.27174,106,105,2,0.016,354317,False,False
202045,2020-11-05,228,PE,Petrolina,2611101,city,6464,1824.35503,68,103,2,0.0159,354317,False,False
202045,2020-11-04,227,PE,Petrolina,2611101,city,6396,1805.16317,15,101,3,0.0158,354317,False,False
202045,2020-11-03,226,PE,Petrolina,2611101,city,6381,1800.92968,6,98,0,0.0154,354317,False,False
202045,2020-11-02,225,PE,Petrolina,2611101,city,6375,1799.23628,0,98,1,0.0154,354317,False,False
202045,2020-11-01,224,PE,Petrolina,2611101,city,6375,1799.23628,22,97,0,0.0152,354317,False,False
202044,2020-10-31,223,PE,Petrolina,2611101,city,6353,1793.02715,17,97,0,0.0153,354317,False,False
202044,2020-10-30,222,PE,Petrolina,2611101,city,6336,1788.22918,68,97,0,0.0153,354317,False,False
202044,2020-10-29,221,PE,Petrolina,2611101,city,6268,1769.03733,54,97,0,0.0155,354317,False,False
202044,2020-10-28,220,PE,Petrolina,2611101,city,6214,1753.79674,119,97,0,0.0156,354317,False,False
202044,2020-10-27,219,PE,Petrolina,2611101,city,6095,1720.211,108,97,0,0.0159,354317,False,False
202044,2020-10-26,218,PE,Petrolina,2611101,city,5987,1689.72982,1,97,2,0.0162,354317,False,False
202044,2020-10-25,217,PE,Petrolina,2611101,city,5986,1689.44759,9,95,0,0.0159,354317,False,False
202043,2020-10-24,216,PE,Petrolina,2611101,city,5977,1686.90749,72,95,0,0.0159,354317,False,False
202043,2020-10-23,215,PE,Petrolina,2611101,city,5905,1666.5867,19,95,0,0.0161,354317,False,False
202043,2020-10-22,214,PE,Petrolina,2611101,city,5886,1661.22427,45,95,0,0.0161,354317,False,False
202043,2020-10-21,213,PE,Petrolina,2611101,city,5841,1648.52378,55,95,0,0.0163,354317,False,False
202043,2020-10-20,212,PE,Petrolina,2611101,city,5786,1633.00096,29,95,-1,0.0164,354317,False,False
202043,2020-10-19,211,PE,Petrolina,2611101,city,5757,1624.8162,6,96,0,0.0167,354317,False,False
202043,2020-10-18,210,PE,Petrolina,2611101,city,5751,1623.1228,135,96,1,0.0167,354317,False,False
202042,2020-10-17,209,PE,Petrolina,2611101,city,5616,1585.02132,0,95,0,0.0169,354317,False,True
202042,2020-10-16,208,PE,Petrolina,2611101,city,5616,1585.02132,0,95,0,0.0169,354317,False,True
202042,2020-10-15,207,PE,Petrolina,2611101,city,5616,1585.02132,0,95,0,0.0169,354317,False,True
202042,2020-10-14,206,PE,Petrolina,2611101,city,5616,1585.02132,46,95,1,0.0169,354317,False,False
202042,2020-10-13,205,PE,Petrolina,2611101,city,5570,1572.0386,2,94,0,0.0169,354317,False,False
202042,2020-10-12,204,PE,Petrolina,2611101,city,5568,1571.47413,0,94,0,0.0169,354317,False,False
202042,2020-10-11,203,PE,Petrolina,2611101,city,5568,1571.47413,4,94,0,0.0169,354317,False,False
202041,2020-10-10,202,PE,Petrolina,2611101,city,5564,1570.3452,-8,94,0,0.0169,354317,False,False
